nitems;find;prove;profit;split;first;last;ns;sol
int;int;int;int;int;int;int;int;string
39;16178750;16178750;15800;24;10;23;20;111111111010111110111110000000000000000
39;9;9;15827;24;23;32;23;111111111111111111111100000000010000000
39;11;11;17812;27;26;37;26;111111111111111111111111100000000000100
39;14;14;17876;26;25;39;25;111111111111111111111111000000000000001
39;54665;54665;14794;25;17;24;23;111111111111111101111111000000000000000
39;171;171;17367;26;23;25;24;111111111111111111111101100000000000000
39;3;3;16044;24;23;26;23;111111111111111111111100010000000000000
39;1;1;16822;28;27;28;27;111111111111111111111111110100000000000
39;128319;128319;15203;26;16;25;23;111111111111111011111110100000000000000
39;20;20;14120;24;22;25;22;111111111111111111111000100000000000000
39;1735;1735;17321;27;21;26;25;111111111111111111110111110000000000000
39;2356;2356;14338;25;20;26;24;111111111111111111101111010000000000000
39;17;17;16768;25;23;24;23;111111111111111111111101000000000000000
39;12;12;12819;25;24;37;25;111111111111111111111110100000000000100
39;72;72;14658;25;23;31;24;111111111111111111111101000000100000000
39;0;0;18676;27;26;25;25;111111111111111111111111100000000000000
39;734;734;16744;26;22;26;25;111111111111111111111011110000000000000
39;25;25;17871;26;24;28;25;111111111111111111111110100100000000000
39;3;3;15910;25;24;27;24;111111111111111111111110001000000000000
39;0;0;12633;25;24;23;23;111111111111111111111110000000000000000
39;0;0;17169;27;26;25;25;111111111111111111111111100000000000000
39;123;123;12943;27;24;26;25;111111111111111111111110110000000000000
39;20;20;16654;26;24;29;25;111111111111111111111110100010000000000
39;0;0;14724;25;24;23;23;111111111111111111111110000000000000000
39;0;0;14940;27;26;25;25;111111111111111111111111100000000000000
39;0;0;16104;28;27;26;26;111111111111111111111111110000000000000
39;1654;1654;16407;24;20;26;23;111111111111111111101110010000000000000
39;20;20;15295;24;23;28;23;111111111111111111111100000100000000000
39;100;100;18318;29;26;28;27;111111111111111111111111101100000000000
39;0;0;14696;25;24;23;23;111111111111111111111110000000000000000
39;1;1;15368;23;22;23;22;111111111111111111111010000000000000000
39;60;60;15947;26;24;26;24;111111111111111111111110010000000000000
39;0;0;15676;28;27;26;26;111111111111111111111111110000000000000
39;0;0;15277;27;26;25;25;111111111111111111111111100000000000000
39;87;87;15886;23;21;26;22;111111111111111111110100010000000000000
39;16016739;16016739;13092;25;8;24;23;111111101111111111111111000000000000000
39;24832;24832;15754;26;19;25;24;111111111111111111011111100000000000000
39;2;2;18023;27;26;28;26;111111111111111111111111100100000000000
39;1;1;15773;26;25;26;25;111111111111111111111111010000000000000
39;198;198;16684;26;22;25;24;111111111111111111111011100000000000000
39;10;10;14862;24;23;33;23;111111111111111111111100000000001000000
39;22;22;15110;26;25;34;25;111111111111111111111111000000000100000
39;3;3;13164;26;25;28;25;111111111111111111111111000100000000000
39;0;0;15746;27;26;25;25;111111111111111111111111100000000000000
39;18;18;14954;27;25;30;26;111111111111111111111111010001000000000
39;32;32;14461;27;25;30;25;111111111111111111111111000001000000000
39;8;8;17014;27;26;34;26;111111111111111111111111100000000100000
39;30;30;13133;24;22;24;23;111111111111111111111011000000000000000
39;1;1;13410;27;26;27;26;111111111111111111111111101000000000000
39;3601409;3601409;14777;26;12;27;23;111111111110111111111110001000000000000
39;1795;1795;13569;25;20;25;23;111111111111111111101110100000000000000
39;3;3;15769;27;26;29;26;111111111111111111111111100010000000000
39;4093;4093;13479;27;21;28;25;111111111111111111110111100100000000000
39;41;41;15279;26;23;25;24;111111111111111111111101100000000000000
39;0;0;14212;27;26;25;25;111111111111111111111111100000000000000
39;107;107;14551;26;23;25;24;111111111111111111111101100000000000000
39;6;6;14840;25;24;30;24;111111111111111111111110000001000000000
39;2;2;15201;24;23;25;23;111111111111111111111100100000000000000
39;29;29;15476;26;24;38;25;111111111111111111111110100000000000010
39;102040;102040;15662;25;16;29;24;111111111111111011111111000010000000000
39;0;0;14281;26;25;24;24;111111111111111111111111000000000000000
39;113;113;15888;25;22;26;24;111111111111111111111010110000000000000
39;17;17;15784;27;25;26;25;111111111111111111111111010000000000000
39;5092;5092;15224;25;20;24;23;111111111111111111101111000000000000000
39;7209676;7209676;16005;26;11;25;24;111111111101111111111111100000000000000
39;112;112;14840;25;22;24;23;111111111111111111111011000000000000000
39;26;26;15683;26;24;25;24;111111111111111111111110100000000000000
39;6;6;14832;25;24;30;24;111111111111111111111110000001000000000
39;258;258;14299;26;23;28;25;111111111111111111111101100100000000000
39;7;7;14216;24;23;30;23;111111111111111111111100000001000000000
39;2206;2206;15348;25;20;24;23;111111111111111111101111000000000000000
39;2;2;15175;25;24;26;24;111111111111111111111110010000000000000
39;3255;3255;15907;28;22;27;25;111111111111111111111011101000000000000
39;3;3;14970;26;25;29;26;111111111111111111111111001010000000000
39;44;44;15819;26;24;26;24;111111111111111111111110010000000000000
39;0;0;14580;25;24;23;23;111111111111111111111110000000000000000
39;46;46;14575;24;22;25;23;111111111111111111111010100000000000000
39;0;0;15488;26;25;24;24;111111111111111111111111000000000000000
39;105;105;16670;25;22;24;23;111111111111111111111011000000000000000
39;0;0;17597;28;27;26;26;111111111111111111111111110000000000000
39;102;102;15262;23;21;24;22;111111111111111111110011000000000000000
39;1170;1170;14607;25;21;26;24;111111111111111111110111010000000000000
39;57;57;14655;26;24;30;25;111111111111111111111110100001000000000
39;14;14;17889;28;26;28;27;111111111111111111111111101100000000000
39;107;107;15060;25;22;24;22;111111111111111111111001000000000000000
39;61834;61834;16017;26;18;26;24;111111111111111110111101110000000000000
39;0;0;16639;27;26;25;25;111111111111111111111111100000000000000
39;4;4;16387;24;23;28;24;111111111111111111111100100100000000000
39;15;15;17149;26;25;29;25;111111111111111111111111000010000000000
39;1;1;14097;25;24;25;24;111111111111111111111110100000000000000
39;592;592;15307;23;19;23;21;111111111111111111011010000000000000000
39;0;0;17901;27;26;25;25;111111111111111111111111100000000000000
39;0;0;16177;27;26;25;25;111111111111111111111111100000000000000
39;51;51;17333;30;27;29;28;111111111111111111111111110110000000000
39;3;3;18909;27;26;30;27;111111111111111111111111101001000000000
39;0;0;15044;25;24;23;23;111111111111111111111110000000000000000
39;0;0;15501;26;25;24;24;111111111111111111111111000000000000000
39;110;110;16397;26;24;27;26;111111111111111111111110111000000000000
39;18;18;15853;26;25;30;25;111111111111111111111111000001000000000
39;0;0;14988;27;26;25;25;111111111111111111111111100000000000000
39;11275;11275;15165;25;19;24;23;111111111111111111011111000000000000000
39;241;241;15340;24;20;24;22;111111111111111111101101000000000000000
39;17269;17269;13182;27;19;26;24;111111111111111111011011110000000000000
39;261;261;14233;24;21;32;23;111111111111111111110110000000010000000
39;240250;240250;14562;26;16;25;23;111111111111111011101111100000000000000
39;2;2;14979;22;21;23;21;111111111111111111110010000000000000000
39;114;114;14697;22;20;24;22;111111111111111111101011000000000000000
39;4;4;14572;24;23;27;23;111111111111111111111100001000000000000
39;32;32;15203;26;24;26;25;111111111111111111111110110000000000000
39;14;14;16372;27;26;30;26;111111111111111111111111100001000000000
39;1111;1111;16545;26;22;27;25;111111111111111111111011011000000000000
39;7;7;14625;26;25;32;25;111111111111111111111111000000010000000
39;415;415;14878;25;21;24;23;111111111111111111110111000000000000000
39;1386872;1386872;16010;28;14;27;26;111111111111101111111111111000000000000
39;117;117;14224;26;23;26;25;111111111111111111111101110000000000000
39;316;316;16817;27;24;27;25;111111111111111111111110011000000000000
39;17;17;13831;26;24;26;24;111111111111111111111110010000000000000
39;9686;9686;16038;27;20;26;24;111111111111111111101111010000000000000
39;154540;154540;14049;25;16;24;23;111111111111111011111111000000000000000
39;0;0;16433;28;27;26;26;111111111111111111111111110000000000000
39;37;37;15486;25;23;27;23;111111111111111111111100001000000000000
39;0;0;15752;26;25;24;24;111111111111111111111111000000000000000
39;20;20;18539;28;26;34;27;111111111111111111111111100100000100000
39;564;564;17861;28;24;27;26;111111111111111111111110111000000000000
39;743;743;14903;25;21;27;24;111111111111111111110111001000000000000
39;1866;1866;16285;26;21;28;24;111111111111111111110111000100000000000
39;21;21;14997;28;26;29;26;111111111111111111111111100010000000000
39;35;35;14463;26;23;26;24;111111111111111111111101010000000000000
39;3429;3429;16356;25;20;24;23;111111111111111111101111000000000000000
39;4;4;15157;25;24;28;24;111111111111111111111110000100000000000
39;54458;54458;15884;23;16;34;23;111111111111111011111110000000000100000
39;480;480;16580;26;23;35;25;111111111111111111111101100000000010000
39;30;30;16461;25;24;27;24;111111111111111111111110001000000000000
39;66;66;16323;26;24;28;25;111111111111111111111110100100000000000
39;33;33;15260;25;23;26;24;111111111111111111111101010000000000000
39;231;231;16160;27;24;29;26;111111111111111111111110110010000000000
39;0;0;16110;26;25;24;24;111111111111111111111111000000000000000
39;1972;1972;16017;23;19;24;22;111111111111111111001111000000000000000
39;35;35;15201;25;23;24;23;111111111111111111111101000000000000000
39;206407;206407;14431;24;15;23;21;111111111111110111101110000000000000000
39;1;1;15803;24;23;24;23;111111111111111111111101000000000000000
39;16;16;17208;27;26;34;26;111111111111111111111111100000000100000
39;2;2;16896;26;25;27;25;111111111111111111111111001000000000000
39;71;71;16715;28;25;27;26;111111111111111111111111011000000000000
39;39;39;15838;26;24;26;24;111111111111111111111110010000000000000
39;263;263;16878;26;22;25;24;111111111111111111111011100000000000000
39;6896;6896;12865;25;19;24;23;111111111111111111011111000000000000000
39;145;145;16087;26;23;39;26;111111111111111111111101100100000000001
39;1081;1081;14485;23;19;23;21;111111111111111111011010000000000000000
39;1;1;18288;26;25;26;25;111111111111111111111111010000000000000
39;45;45;16286;24;22;25;23;111111111111111111111001100000000000000
39;48;48;15421;25;23;25;23;111111111111111111111100100000000000000
39;78;78;14992;27;24;27;25;111111111111111111111110011000000000000
39;33516;33516;16785;25;17;24;23;111111111111111101111111000000000000000
39;19469;19469;12219;25;18;24;23;111111111111111110111111000000000000000
39;680;680;15945;25;21;26;23;111111111111111111110101010000000000000
39;0;0;15357;25;24;23;23;111111111111111111111110000000000000000
39;35;35;15385;26;24;28;25;111111111111111111111110100100000000000
39;3;3;14931;26;25;28;25;111111111111111111111111000100000000000
39;18;18;18938;25;23;26;24;111111111111111111111101010000000000000
39;6649;6649;15808;24;18;24;23;111111111111111110111111000000000000000
39;3;3;13609;23;22;26;23;111111111111111111111010010000000000000
39;123;123;15298;25;22;25;24;111111111111111111111011100000000000000
39;8;8;15506;25;24;33;25;111111111111111111111110001000001000000
39;0;0;16741;26;25;24;24;111111111111111111111111000000000000000
39;1;1;15859;27;26;27;26;111111111111111111111111101000000000000
39;4012;4012;18783;27;20;26;25;111111111111111111101111110000000000000
39;169;169;17930;27;24;27;25;111111111111111111111110101000000000000
39;1;1;14480;26;25;26;25;111111111111111111111111010000000000000
39;24;24;16356;28;27;30;27;111111111111111111111111110001000000000
39;17;17;16070;25;24;30;25;111111111111111111111110100001000000000
39;73;73;16935;25;22;24;22;111111111111111111111001000000000000000
39;37;37;13518;27;25;26;25;111111111111111111111111010000000000000
39;51565;51565;15742;27;19;26;24;111111111111111111011111010000000000000
39;4;4;13849;26;25;29;25;111111111111111111111111000010000000000
39;151;151;14450;27;24;31;26;111111111111111111111110011000100000000
39;13;13;13820;29;27;29;28;111111111111111111111111110110000000000
39;97;97;16906;27;23;27;25;111111111111111111111101101000000000000
39;0;0;15800;30;29;28;28;111111111111111111111111111100000000000
39;7435;7435;15895;25;19;25;23;111111111111111111011110100000000000000
39;3040790;3040790;15815;25;11;24;23;111111111101111111111111000000000000000
39;0;0;14817;24;23;22;22;111111111111111111111100000000000000000
39;0;0;14886;25;24;23;23;111111111111111111111110000000000000000
39;0;0;17352;28;27;26;26;111111111111111111111111110000000000000
39;0;0;16855;26;25;24;24;111111111111111111111111000000000000000
39;0;0;15852;26;25;24;24;111111111111111111111111000000000000000
39;5;5;15589;24;23;28;23;111111111111111111111100000100000000000
39;43;43;15804;26;24;25;24;111111111111111111111110100000000000000
39;16;16;15020;26;25;29;26;111111111111111111111111001010000000000
39;4;4;15175;26;25;29;25;111111111111111111111111000010000000000
39;3;3;16584;28;27;30;27;111111111111111111111111110001000000000
39;70;70;18228;28;25;27;25;111111111111111111111111001000000000000
39;0;0;13259;25;24;23;23;111111111111111111111110000000000000000
39;1;1;16788;26;25;27;26;111111111111111111111111011000000000000
39;15912;15912;15072;23;17;32;22;111111111111111101111100000000010000000
39;20;20;14554;25;23;26;24;111111111111111111111101010000000000000
39;9;9;17600;26;25;34;25;111111111111111111111111000000000100000
39;55988;55988;17702;28;19;27;26;111111111111111111011111111000000000000
39;0;0;16342;28;27;26;26;111111111111111111111111110000000000000
39;53;53;16507;23;21;23;22;111111111111111111110110000000000000000
39;3;3;15924;25;24;28;25;111111111111111111111110100100000000000
39;0;0;14522;23;22;21;21;111111111111111111111000000000000000000
39;3;3;14587;27;26;29;26;111111111111111111111111100010000000000
39;2;2;14742;27;26;28;26;111111111111111111111111100100000000000
39;159;159;16329;25;22;25;23;111111111111111111111001100000000000000
39;39;39;14970;27;25;27;26;111111111111111111111111011000000000000
39;5;5;18246;28;27;32;27;111111111111111111111111110000010000000
39;5;5;14589;25;24;29;24;111111111111111111111110000010000000000
39;31;31;14016;26;24;26;24;111111111111111111111110010000000000000
39;0;0;15282;25;24;23;23;111111111111111111111110000000000000000
39;179;179;13020;27;24;27;25;111111111111111111111110101000000000000
39;28;28;18231;28;26;29;26;111111111111111111111111100010000000000
39;9121;9121;12903;25;18;25;23;111111111111111110111110100000000000000
39;150388;150388;14898;27;16;26;25;111111111111111011111111110000000000000
39;19;19;15843;27;25;30;25;111111111111111111111111000001000000000
39;49;49;16779;25;23;34;24;111111111111111111111100100000000100000
39;39;39;15079;28;26;29;26;111111111111111111111111100010000000000
39;292;292;17439;26;23;27;25;111111111111111111111101011000000000000
39;0;0;14878;29;28;27;27;111111111111111111111111111000000000000
39;71;71;15164;26;24;26;25;111111111111111111111110110000000000000
39;9;9;17405;25;24;34;25;111111111111111111111110001000000100000
39;341;341;16617;25;22;24;23;111111111111111111111011000000000000000
